X,Y,Z
-73.772926,5.167455,106.71
-73.765071,5.153365,67.64
-73.788202,5.138919,127.58
-73.777214,5.136240,79.41
-73.784579,5.141042,107.88
-73.764549,5.138276,83.26
-73.769953,5.136907,56.91
-73.796522,5.150770,72.35
-73.787142,5.154916,97.35
-73.792930,5.157212,112.54
-73.778746,5.169840,83.48
-73.787619,5.171344,64.17
-73.795348,5.162357,59.62
-73.787799,5.153716,101.34
-73.763225,5.142497,83.80
-73.785759,5.150326,63.39
-73.794725,5.143608,129.53
-73.789497,5.171765,106.30
-73.796226,5.147059,59.60
-73.776437,5.149026,60.01
-73.786771,5.145455,100.62
-73.783876,5.167800,140.90
-73.764008,5.165393,87.80
-73.795288,5.153275,85.15
-73.794075,5.150531,31.51
-73.776366,5.164913,83.14
-73.793133,5.140760,52.07
-73.792180,5.157363,113.31
-73.774558,5.147722,75.96
-73.765941,5.148553,52.63
-73.780718,5.151897,77.78
-73.768915,5.152044,112.38
-73.765381,5.141468,74.32
-73.777006,5.162089,162.54
-73.791039,5.140577,111.63
-73.791865,5.147544,101.24
-73.771535,5.150734,41.56
-73.791329,5.161569,56.75
-73.790777,5.153187,97.06
-73.774079,5.159759,16.91
-73.781203,5.137061,143.61
-73.773535,5.157901,77.01
-73.779722,5.142899,88.75
-73.790450,5.161604,116.79
-73.767709,5.166227,65.82
-73.771989,5.154980,119.07
-73.773505,5.153188,76.63
-73.788663,5.136766,71.68
-73.770815,5.148041,49.62
-73.761117,5.142128,91.05
-73.784432,5.168879,64.02
-73.786810,5.139440,57.46
-73.771025,5.142585,126.80
-73.783909,5.166927,144.10
-73.793505,5.159155,113.71
-73.778185,5.166670,98.43
-73.787543,5.153799,71.21
-73.777493,5.154420,89.60
-73.784196,5.169293,22.28
-73.787021,5.168368,57.80
-73.771956,5.140730,67.85
-73.784092,5.167548,107.62
-73.767665,5.151828,77.80
-73.773828,5.162969,99.11
-73.773497,5.143257,78.60
-73.777561,5.159780,20.59
-73.774519,5.146800,183.22
-73.772682,5.137345,122.54
-73.771620,5.149776,84.29
-73.764984,5.164479,67.61
-73.788180,5.145285,47.61
-73.776869,5.156195,101.03
-73.777716,5.158946,85.64
-73.790872,5.169711,109.10
-73.769147,5.141163,22.79
-73.795525,5.153442,116.29
-73.765777,5.170510,72.79
-73.795598,5.161247,61.16
-73.776893,5.142683,103.76
-73.796292,5.141000,46.78
-73.776244,5.146818,60.77
-73.778488,5.162771,103.73
-73.762550,5.147997,83.54
-73.780119,5.141549,119.55
-73.773876,5.155403,83.47
-73.793928,5.147577,66.30
-73.795873,5.147865,87.68
-73.762426,5.148209,110.75
-73.789327,5.163663,71.34
-73.779086,5.141177,47.68
-73.773306,5.155266,93.20
-73.767942,5.161637,65.43
-73.775323,5.141521,97.87
-73.786941,5.170705,83.66
-73.771582,5.147547,114.71
-73.789221,5.166338,101.13
-73.796427,5.154269,124.25
-73.771441,5.136873,97.19
-73.787573,5.168144,97.14
-73.768028,5.155905,93.98
-73.784689,5.163963,70.54
-73.761152,5.154823,96.93
-73.770671,5.137572,69.22
-73.782827,5.161101,68.85
-73.787340,5.160411,58.07
-73.771177,5.155384,63.42
-73.792213,5.169642,88.39
-73.787264,5.157421,112.32
-73.779389,5.141663,28.85
-73.764317,5.153222,82.81
-73.793652,5.168083,92.32
-73.795772,5.140560,87.00
-73.787803,5.160964,91.71
-73.779776,5.159121,120.30
-73.778411,5.149210,19.17
-73.778606,5.164058,114.00
-73.782990,5.148870,67.48
-73.778816,5.154429,74.82
-73.767739,5.150097,50.12
-73.772662,5.166008,47.03
-73.784068,5.162878,80.78
-73.773871,5.162438,65.00
-73.790556,5.149839,85.96
-73.762167,5.153723,87.57
-73.767997,5.158564,106.59
-73.786044,5.150681,110.37
-73.782583,5.155163,131.32
-73.762834,5.141816,70.40
-73.771880,5.150106,65.10
-73.778415,5.141355,56.04
-73.763539,5.164389,75.25
-73.780394,5.136479,87.22
-73.764242,5.139966,46.93
-73.793138,5.160781,68.40
-73.785047,5.148550,64.48
-73.777476,5.158444,37.62
-73.795218,5.138104,67.34
-73.793839,5.159123,54.48
-73.769258,5.162748,89.16
-73.766175,5.145856,90.46
-73.789533,5.152227,36.32
-73.776919,5.154576,-8.86
-73.784268,5.136240,57.95
-73.782197,5.152727,126.07
-73.775973,5.150641,61.04
-73.765892,5.172024,31.51
-73.769821,5.145353,119.33
-73.765489,5.153933,78.01
-73.769300,5.157023,103.71
-73.779899,5.166055,28.91
-73.796663,5.153343,103.05
-73.770003,5.167926,105.04
-73.768901,5.171732,50.64
-73.785609,5.147208,101.00
-73.761407,5.136401,63.38
-73.795765,5.139851,118.90
-73.775616,5.136539,99.53
-73.780029,5.149767,52.89
-73.771276,5.171606,66.04
-73.774718,5.140551,40.27
-73.793307,5.143082,97.29
-73.797034,5.150752,68.62
-73.761824,5.169804,120.26
-73.764152,5.166388,61.99
-73.776093,5.165998,115.01
-73.776923,5.155391,98.80
-73.789659,5.159122,68.48
-73.790523,5.147109,107.75
-73.783645,5.160905,27.29
-73.788419,5.146450,62.94
-73.793215,5.147831,76.84
-73.765800,5.163833,55.73
-73.782918,5.152266,150.11
-73.796053,5.146466,42.16
-73.795893,5.151582,95.35
-73.772582,5.146550,98.24
-73.789693,5.145515,135.99
-73.786356,5.166463,111.46
-73.795771,5.157521,101.32
-73.771648,5.143155,58.23
-73.788464,5.151032,65.71
-73.781861,5.165309,151.56
-73.769849,5.141368,75.48
-73.773220,5.136787,60.40
-73.764475,5.141496,103.13
-73.781004,5.146927,57.10
-73.788249,5.152796,127.42
-73.763570,5.152756,82.37
-73.769672,5.155419,62.45
-73.792238,5.142731,102.83
-73.793655,5.146817,35.83
-73.792254,5.146838,73.92
-73.766865,5.151931,95.13
-73.777066,5.137394,67.65
-73.797072,5.136838,122.22
-73.789251,5.161601,89.55
-73.765653,5.171686,87.57
-73.786207,5.163530,139.46
-73.792918,5.145937,76.20
-73.795516,5.158313,68.13
-73.771484,5.168723,58.05
-73.782890,5.143835,58.03
-73.791033,5.165240,133.41
-73.795801,5.143297,66.02
-73.773982,5.139337,119.77
-73.770988,5.143793,100.02
-73.787041,5.141150,60.50
-73.789205,5.165626,70.08
-73.791924,5.158757,13.29
-73.761308,5.136825,13.52
-73.796858,5.137328,60.97
-73.794285,5.142816,68.78
-73.766714,5.158530,69.60
-73.788578,5.152733,96.12
-73.762319,5.148704,77.92
-73.785046,5.164839,100.99
-73.790487,5.142968,38.74
-73.792888,5.141982,85.37
-73.762989,5.171074,88.83
-73.778737,5.142034,104.21
-73.785808,5.158897,41.01
-73.783163,5.142689,68.39
-73.775063,5.156576,78.34
-73.768101,5.157530,73.12
-73.766217,5.152589,111.45
-73.781452,5.160945,57.50
-73.782238,5.168774,25.81
-73.761742,5.164122,69.57
-73.788944,5.137634,112.24
-73.777192,5.165121,39.11
-73.793806,5.155347,98.42
-73.771224,5.164679,66.14
-73.770855,5.171990,100.56
-73.766659,5.142895,17.78
-73.763359,5.171475,78.70
-73.790003,5.158130,124.19
-73.783123,5.149458,76.78
-73.769094,5.168609,107.91
-73.764799,5.163165,112.27
-73.795598,5.143458,55.60
-73.796400,5.141826,128.27
-73.776484,5.153766,99.24
-73.777946,5.170664,62.65
-73.772600,5.158978,80.79
-73.790694,5.166512,61.45
-73.774552,5.171906,37.12
-73.778916,5.159813,97.69
-73.769255,5.164043,99.07
-73.791554,5.162407,99.49
-73.773073,5.143706,81.18
-73.788931,5.161054,104.11
-73.765460,5.158630,97.28
-73.795656,5.146717,75.11
-73.781014,5.155285,106.12
-73.788110,5.140114,33.27
-73.779061,5.155510,86.54
-73.788515,5.172067,84.65
-73.794745,5.152868,82.13
-73.774836,5.160026,60.68
-73.772711,5.155633,69.51
-73.793352,5.151445,106.02
-73.786525,5.136906,74.27
-73.777743,5.139702,87.31
-73.761955,5.150611,88.10
-73.781183,5.166180,69.04
-73.794883,5.145802,67.25
-73.769749,5.154765,101.89
-73.783434,5.141981,112.06
-73.782177,5.160915,56.64
-73.778240,5.164757,31.00
-73.787835,5.144507,94.00
-73.792166,5.163675,29.08
-73.796572,5.148711,40.41
-73.785074,5.156210,101.01
-73.785099,5.160448,141.94
-73.786763,5.149867,60.93
-73.781140,5.149109,52.52
-73.782182,5.165657,123.05
-73.764524,5.156492,89.68
-73.782884,5.158078,54.28
-73.776251,5.142121,59.73
-73.787736,5.157929,79.93
-73.789854,5.159467,93.96
-73.796422,5.164022,65.47
-73.794026,5.153796,122.51
-73.766946,5.160160,104.65
-73.792906,5.163163,53.78
-73.776994,5.143122,65.26
-73.775317,5.152091,37.57
-73.788876,5.151331,79.97
-73.795889,5.158346,-5.83
-73.761949,5.156490,63.55
-73.771817,5.166793,84.00
-73.795660,5.169247,59.13
-73.784265,5.140717,70.99
-73.786309,5.151462,53.64
-73.765375,5.153637,39.57
-73.773069,5.139784,77.06
-73.794794,5.153285,64.71
-73.781073,5.142589,29.88
-73.767876,5.143882,53.52
-73.787783,5.169529,60.73
-73.764319,5.146582,19.17
-73.761729,5.164811,81.68
-73.780468,5.149821,104.52
-73.788146,5.152921,56.05
-73.795951,5.171573,37.06
-73.768580,5.137339,142.82
-73.762112,5.156615,127.39
-73.785493,5.169519,93.68
-73.763780,5.162441,68.29
-73.761842,5.146598,88.03
-73.782268,5.163575,86.89
-73.795995,5.163613,91.27
-73.768566,5.165667,72.20
-73.788943,5.153557,62.30
-73.784683,5.154791,92.08
-73.781499,5.143322,74.67
-73.782762,5.171735,42.00
-73.773611,5.146214,60.59
-73.782240,5.161068,-3.12
-73.779320,5.157555,78.41
-73.785635,5.149224,115.20
-73.794546,5.144174,57.73
-73.764592,5.157324,82.55
-73.794350,5.136523,95.66
-73.786519,5.137737,35.62
-73.779884,5.167016,116.85
-73.772629,5.160179,114.15
-73.794002,5.162805,135.94
-73.766192,5.158120,63.73
-73.765205,5.169864,35.72
-73.770266,5.150026,50.15
-73.770926,5.137658,-0.18
-73.794738,5.160324,131.31
-73.796832,5.149345,86.50
-73.786252,5.137862,109.21
-73.773403,5.162853,1.60
-73.790539,5.152018,35.01
-73.771219,5.151127,65.29
-73.782186,5.140590,131.63
-73.784782,5.169585,116.26
-73.793653,5.140754,85.86
-73.765947,5.159521,37.23
-73.793756,5.156668,93.54
-73.768139,5.169572,121.80
-73.773631,5.141168,73.59
-73.770888,5.154004,46.59
-73.771338,5.141138,134.71
-73.777998,5.140047,-1.33
-73.789917,5.141312,69.24
-73.772495,5.158549,72.50
-73.796366,5.152007,89.81
-73.790355,5.167704,104.81
-73.789362,5.157383,54.08
-73.769658,5.151426,96.84
-73.762873,5.138647,79.18
-73.786451,5.171954,63.37
-73.772348,5.164187,98.78
-73.782681,5.167956,107.92
-73.772344,5.165865,75.40
-73.761895,5.149531,76.70
-73.763073,5.170594,80.06
-73.794089,5.159008,108.89
-73.780477,5.138814,75.00
-73.793336,5.163993,44.87
-73.782703,5.153268,59.12
-73.795703,5.159305,76.00
-73.769041,5.141099,67.88
-73.792034,5.170334,96.34
-73.772476,5.172000,76.82
-73.762519,5.171462,78.07
-73.771333,5.155516,17.10
-73.765766,5.168810,58.21
-73.762466,5.147229,71.18
-73.775245,5.144355,77.63
-73.764365,5.159962,60.52
-73.796819,5.155594,89.97
-73.776482,5.139213,81.61
-73.777101,5.145042,61.87
-73.786492,5.162314,156.18
-73.780919,5.165718,96.71
-73.763193,5.151107,62.33
-73.789200,5.152163,109.30
-73.783618,5.160032,70.79
-73.769965,5.138367,91.78
-73.778060,5.138643,80.76
-73.788611,5.142618,82.22
-73.768305,5.147596,120.80
-73.779759,5.155980,33.33
-73.762625,5.160925,50.90
-73.797015,5.141642,86.21
-73.773447,5.169634,51.91
-73.788128,5.142978,73.17
-73.793374,5.162895,96.11
-73.788722,5.148944,88.38
-73.778026,5.148173,91.67
-73.782673,5.138745,52.54
-73.788505,5.157434,33.04
-73.761479,5.141924,165.79
-73.788740,5.136750,78.75
-73.761876,5.140265,95.72
-73.783731,5.153012,115.74
-73.781900,5.146318,110.60
-73.782245,5.159724,70.51
-73.786995,5.170328,114.04
-73.773239,5.136535,66.68
-73.768693,5.138241,90.74
-73.770244,5.161278,65.75
-73.797022,5.146806,75.31
-73.796949,5.142772,41.23
-73.785821,5.161589,74.38
-73.783364,5.161786,88.46
-73.796940,5.148719,86.80
-73.768506,5.148507,95.80
-73.792855,5.144789,87.86
-73.794412,5.149689,113.41
-73.796053,5.140581,129.85
-73.796519,5.154633,73.50
-73.761280,5.160220,119.41
-73.771221,5.165150,68.11
-73.775504,5.143804,99.01
-73.763655,5.138047,65.19
-73.792597,5.154616,59.30
-73.772316,5.139602,40.48
-73.777618,5.147559,71.67
-73.795454,5.149664,152.61
-73.787270,5.144978,85.29
-73.790192,5.141962,80.54
-73.785258,5.150048,92.00
-73.767509,5.166650,76.30
-73.767736,5.168530,47.32
-73.790906,5.155967,70.09
-73.794075,5.167127,77.09
-73.796441,5.161487,94.75
-73.773711,5.146514,79.31
-73.797026,5.171052,122.26
-73.792554,5.164270,159.98
-73.791492,5.145533,64.61
-73.793218,5.148846,49.80
-73.770474,5.155461,87.32
-73.762020,5.147479,58.91
-73.762915,5.151380,53.02
-73.787760,5.166646,44.32
-73.795472,5.161901,117.62
-73.780054,5.163309,86.13
-73.793140,5.156546,46.75
-73.772397,5.143508,59.18
-73.779691,5.162729,83.59
-73.764740,5.149429,111.02
-73.783734,5.164555,87.45
-73.795490,5.143124,4.73
-73.771809,5.147174,79.76
-73.792785,5.162358,93.32
-73.762279,5.151726,66.04
-73.776205,5.154323,13.90
-73.778276,5.151697,16.64
-73.775390,5.152060,103.66
-73.762627,5.156186,96.52
-73.767988,5.153813,64.71
-73.783708,5.146438,90.12
-73.761590,5.151583,60.33
-73.764893,5.142012,119.54
-73.796869,5.154886,67.82
-73.761785,5.165591,68.50
-73.782481,5.154296,63.20
-73.767813,5.141110,132.96
-73.765054,5.169473,101.61
-73.794680,5.142647,82.72
-73.782555,5.146539,51.20
-73.766247,5.146419,79.95
-73.779938,5.143631,73.66
-73.788872,5.159848,94.39
-73.781175,5.140506,46.39
-73.796357,5.168103,73.61
-73.785679,5.153950,39.24
-73.791094,5.168047,50.22
-73.786772,5.150926,56.01
-73.777742,5.151892,38.24
-73.777912,5.154242,71.61
-73.776424,5.163362,102.71
-73.768926,5.143678,105.64
-73.768918,5.171692,47.72
-73.789503,5.149196,36.58
-73.787389,5.154600,70.88
-73.779898,5.150351,61.60
-73.794120,5.145972,86.45
-73.777921,5.136959,49.21
-73.795197,5.164777,118.58
-73.765961,5.139321,83.76
-73.781208,5.143525,67.42
-73.791864,5.159547,66.79
-73.789611,5.166466,77.80
-73.767944,5.152654,72.91
-73.780790,5.163606,16.36
-73.792784,5.165523,106.91
-73.786629,5.157016,96.07
-73.786319,5.139495,91.31
-73.784659,5.137652,82.73
-73.775911,5.153623,-8.75
-73.777660,5.151457,104.91
-73.763571,5.148341,83.59
-73.781303,5.162147,91.27
-73.763684,5.139742,57.46
-73.768613,5.150767,101.77
-73.796179,5.146248,66.92
-73.770699,5.160362,38.71
-73.785578,5.155872,65.28
-73.769721,5.149198,80.07
-73.785056,5.170161,89.99
-73.765058,5.165487,120.52
-73.764490,5.166671,44.80
-73.793237,5.158299,59.65
-73.775770,5.156286,20.62
-73.778980,5.151744,36.83
-73.764912,5.164339,65.79
-73.786060,5.170738,85.69
-73.785842,5.164689,68.46
-73.766079,5.141732,104.61
-73.787830,5.155846,106.84
-73.785475,5.139512,110.27
-73.762960,5.155971,51.53
-73.789050,5.164828,30.35
-73.781653,5.156318,124.80
-73.761608,5.157727,71.07
-73.777865,5.164215,89.58
-73.766372,5.144161,53.50
-73.784217,5.143537,78.90
-73.775600,5.139022,87.79
-73.794465,5.144549,148.02
-73.768528,5.143497,108.33
-73.770744,5.158635,130.44
-73.794298,5.145697,100.13
-73.780992,5.150051,94.90
-73.787831,5.148928,81.43
-73.764475,5.167312,98.27
-73.766940,5.170201,66.50
-73.761437,5.136683,92.20
-73.785370,5.149853,108.17
-73.763881,5.160424,77.55
-73.795776,5.160928,79.52
-73.795352,5.158386,102.87
-73.781465,5.142770,103.07
-73.788722,5.165847,14.78
-73.787878,5.136605,134.65
-73.794358,5.151537,60.48
-73.779619,5.140113,29.77
-73.762385,5.137372,126.86
-73.764906,5.148992,57.33
-73.786728,5.137274,90.17
-73.790177,5.153728,103.12
-73.770851,5.136189,72.91
-73.763662,5.168602,78.87
-73.762471,5.169049,27.21
-73.784474,5.161433,101.10
-73.773555,5.144930,41.69
-73.770036,5.169442,18.55
-73.782126,5.144250,77.77
-73.787624,5.146375,64.14
-73.779943,5.138819,71.71
-73.762613,5.167856,28.14
-73.784540,5.170939,123.39
-73.767984,5.148353,46.03
-73.790083,5.158444,120.20
-73.792927,5.159757,90.61
-73.779451,5.137835,31.25
-73.777392,5.165144,30.40
-73.763653,5.161255,95.96
-73.789602,5.164674,31.70
-73.793332,5.140873,72.09
-73.764432,5.172038,58.14
-73.786594,5.152051,111.65
-73.779015,5.146210,111.09
-73.794491,5.168352,86.60
-73.761704,5.145049,107.56
-73.794730,5.170003,69.60
-73.782639,5.139073,30.31
-73.788643,5.163315,92.64
-73.774246,5.154402,98.25
-73.768444,5.137648,86.30
-73.767972,5.155819,66.52
-73.796166,5.160088,83.86
-73.780513,5.167660,104.31
-73.768764,5.151385,84.88
-73.786894,5.165549,113.25
-73.795567,5.139058,102.14
-73.794698,5.170060,99.97
-73.766430,5.158084,84.61
-73.781376,5.142978,76.86
-73.779069,5.165861,87.72
-73.765195,5.170211,124.52
-73.792388,5.170211,66.16
-73.766116,5.154496,98.57
-73.765496,5.166068,68.92
-73.761375,5.148687,98.77
-73.764494,5.162780,33.54
-73.783153,5.142450,47.54
-73.783804,5.163661,50.93
-73.776587,5.167493,22.40
-73.779686,5.149096,50.76
-73.783979,5.165756,123.79
-73.796854,5.138488,99.30
-73.763992,5.151346,87.07
-73.781069,5.161129,102.27
-73.762076,5.155615,40.43
-73.793037,5.162248,87.92
-73.766166,5.136534,49.99
-73.768596,5.158910,79.21
-73.771298,5.151743,49.78
-73.784136,5.153414,84.95
-73.780603,5.161921,115.44
-73.767240,5.167004,105.57
-73.775393,5.169560,102.11
-73.777398,5.157775,103.48
-73.767955,5.149904,46.93
-73.777392,5.169958,26.93
-73.775080,5.147079,71.08
-73.782925,5.167341,47.74
-73.767579,5.154351,50.74
-73.766586,5.163652,37.93
-73.788286,5.142891,74.47
-73.796539,5.156751,80.32
-73.770662,5.168931,43.67
-73.786781,5.152145,92.46
-73.792819,5.159570,31.08
-73.784428,5.147896,127.42
-73.766870,5.165492,105.85
-73.763947,5.141138,126.76
-73.784898,5.149240,116.82
-73.778189,5.165851,51.02
-73.766243,5.165408,100.22
-73.772304,5.165617,97.30
-73.771313,5.171020,114.58
-73.780131,5.152489,46.10
-73.761468,5.168547,72.08
-73.781401,5.156802,79.25
-73.795632,5.136692,87.41
-73.788875,5.162860,131.29
-73.768494,5.144572,88.77
-73.781160,5.155491,77.28
-73.767392,5.143336,88.57
-73.779616,5.145985,74.44
-73.764143,5.158803,80.79
-73.773505,5.137116,154.81
-73.763231,5.171981,60.52
-73.790239,5.137166,38.65
-73.779527,5.165870,120.01
-73.767874,5.162586,110.77
-73.778043,5.148433,30.83
-73.788463,5.157325,37.41
-73.777703,5.145593,83.66
-73.795006,5.147453,81.61
-73.783578,5.144155,55.00
-73.769399,5.168941,54.26
-73.788284,5.160855,131.84
-73.775198,5.153615,50.71
-73.769299,5.163913,89.14
-73.773144,5.163919,123.31
-73.792660,5.158612,101.37
-73.789497,5.171735,75.34
-73.763634,5.139702,83.19
-73.785073,5.160313,69.27
-73.789758,5.141028,110.53
-73.771986,5.152438,100.18
-73.781058,5.169823,68.59
-73.784084,5.155826,87.28
-73.797011,5.171467,78.31
-73.769055,5.156505,115.75
-73.788533,5.161891,51.26
-73.775826,5.170050,128.68
-73.772892,5.161513,92.72
-73.772959,5.167538,75.79
-73.776113,5.169945,103.96
-73.775427,5.159637,77.45
-73.767983,5.154799,65.27
-73.793635,5.169867,119.20
-73.761676,5.143510,106.53
-73.782570,5.136377,125.67
-73.790845,5.144664,48.46
-73.768282,5.144752,17.79
-73.777857,5.164680,76.00
-73.796946,5.149166,61.44
-73.773168,5.145031,41.67
-73.783424,5.149505,38.10
-73.788622,5.165214,59.48
-73.794177,5.163111,83.49
-73.784057,5.153489,19.86
-73.782010,5.164958,109.80
-73.781138,5.145462,99.96
-73.769493,5.171014,45.06
-73.778666,5.146462,43.05
-73.772227,5.140184,77.69
-73.786751,5.156616,33.25
-73.790558,5.147467,108.48
-73.761935,5.143047,69.83
-73.783463,5.139461,112.98
-73.770459,5.147292,76.27
-73.774331,5.162044,79.41
-73.764520,5.170470,55.83
-73.791340,5.142097,80.08
-73.772395,5.167579,68.13
-73.781164,5.144545,90.62
-73.764153,5.164356,71.19
-73.780842,5.144965,33.21
-73.772538,5.163094,167.23
-73.783087,5.150030,68.17
-73.767907,5.161320,62.36
-73.778587,5.171997,52.33
-73.767567,5.160935,138.79
-73.780122,5.165895,58.46
-73.791935,5.145620,83.19
-73.785102,5.141889,80.19
-73.770499,5.170468,57.79
-73.772606,5.137081,44.59
-73.792033,5.167239,114.44
-73.771406,5.141556,120.24
-73.795064,5.167187,60.13
-73.776484,5.150400,81.25
-73.795499,5.157792,90.92
-73.789632,5.169014,89.53
-73.787535,5.149073,83.48
-73.782098,5.137318,91.32
-73.796447,5.145570,59.12
-73.783616,5.140758,83.62
-73.784986,5.162663,38.41
-73.773657,5.164679,37.98
-73.786654,5.148450,48.44
-73.796855,5.139595,99.10
-73.795944,5.161739,70.89
-73.778115,5.171539,53.20
-73.764983,5.146408,28.98
-73.762017,5.165337,154.44
-73.786396,5.162371,103.68
-73.780405,5.154911,19.39
-73.779980,5.140548,69.67
-73.773066,5.162827,108.82
-73.783139,5.152984,60.10
-73.779158,5.154105,108.03
-73.780362,5.138288,89.19
-73.786482,5.144374,13.47
-73.795572,5.163389,65.56
-73.783067,5.162677,92.81
-73.770132,5.157655,59.95
-73.769200,5.153683,61.65
-73.777165,5.151940,63.88
-73.792221,5.161988,39.87
-73.772932,5.157861,36.56
-73.764038,5.155467,27.07
-73.762481,5.162756,40.01
-73.792167,5.162090,78.72
-73.785399,5.159932,53.78
-73.768651,5.161137,149.56
-73.785269,5.171145,44.47
-73.780979,5.136947,57.34
-73.774675,5.137985,114.62
-73.775937,5.137566,44.77
-73.762241,5.170292,113.10
-73.770323,5.161758,90.19
-73.787535,5.143904,127.27
-73.772668,5.148389,85.51
-73.786616,5.162352,37.39
-73.795438,5.138256,61.82
-73.777186,5.144634,82.26
-73.764272,5.168555,47.28
-73.785844,5.161863,76.44
-73.765581,5.144241,87.89
-73.786429,5.156817,77.83
-73.777899,5.160181,22.16
-73.795727,5.165082,56.06
-73.787697,5.167951,102.46
-73.770706,5.158972,59.25
-73.796321,5.136236,169.75
-73.784779,5.152987,70.85
-73.778674,5.151571,101.16
-73.792225,5.156619,52.15
-73.775835,5.160726,67.49
-73.782100,5.153248,143.35
-73.796577,5.152174,72.58
-73.781352,5.152376,103.10
-73.762516,5.164985,105.33
-73.761961,5.141653,70.22
-73.776690,5.161748,53.80
-73.785768,5.153133,133.90
-73.778130,5.167530,78.76
-73.771101,5.142507,129.11
-73.788544,5.155390,56.32
-73.765516,5.160311,73.04
-73.776910,5.140609,74.71
-73.792283,5.155887,81.98
-73.767294,5.146633,69.13
-73.776881,5.162316,52.19
-73.776487,5.143837,87.98
-73.788349,5.145132,65.01
-73.770606,5.171668,103.73
-73.770887,5.167152,106.55
-73.792345,5.141029,94.47
-73.770820,5.145274,52.92
-73.775911,5.166836,67.49
-73.771523,5.144705,66.06
-73.789034,5.141476,110.57
-73.777738,5.149289,129.89
-73.793597,5.170601,105.11
-73.792238,5.171411,66.16
-73.779758,5.137546,20.83
-73.794717,5.144433,39.88
-73.791008,5.154850,100.79
-73.790574,5.166749,34.40
-73.783824,5.166847,64.45
-73.777823,5.144324,86.52
-73.778986,5.144822,141.65
-73.775501,5.160269,94.78
-73.784986,5.160100,105.62
-73.789559,5.155381,50.95
-73.762278,5.162909,86.55
-73.794749,5.146419,61.08
-73.784724,5.146030,78.66
-73.763657,5.169297,93.75
-73.783623,5.156695,89.15
-73.773718,5.171601,124.55
-73.777947,5.168033,126.94
-73.789627,5.138374,121.63
-73.780649,5.162097,80.00
-73.778342,5.164129,54.51
-73.764475,5.161405,106.57
-73.781870,5.158298,57.82
-73.773466,5.159161,66.87
-73.788355,5.155770,115.57
-73.764870,5.146758,49.02
-73.792484,5.163876,69.96
-73.764385,5.157741,49.15
-73.770395,5.142699,58.95
-73.783938,5.149213,102.05
-73.776552,5.148411,86.46
-73.781904,5.168129,122.45
-73.768458,5.150601,142.08
-73.795563,5.136649,107.06
-73.791787,5.155377,97.29
-73.784045,5.160455,68.40
-73.763416,5.137063,88.06
-73.769323,5.150462,16.09
-73.762529,5.140279,57.95
-73.791952,5.160598,150.40
-73.770396,5.158252,43.31
-73.770221,5.164179,99.48
-73.775153,5.167560,101.97
-73.784304,5.154899,79.41
-73.778637,5.161436,94.73
-73.765307,5.136803,81.96
-73.795266,5.160667,111.39
-73.769213,5.158085,66.86
-73.768155,5.141132,50.11
-73.784366,5.148969,88.80
-73.763092,5.148015,121.10
-73.773689,5.171152,89.61
-73.772416,5.136261,110.50
-73.791588,5.157629,46.81
-73.771986,5.139131,72.33
-73.786504,5.152050,95.82
-73.767225,5.170115,83.92
-73.775118,5.137415,54.02
-73.772768,5.142920,94.99
-73.786425,5.170668,44.71
-73.773342,5.162381,41.81
-73.791724,5.152814,47.65
-73.773976,5.159166,62.73
-73.796422,5.161743,70.86
-73.795679,5.146420,63.58
-73.775165,5.148563,104.42
-73.770632,5.157989,77.51
-73.791927,5.164982,103.09
-73.767909,5.154501,109.40
-73.762995,5.149939,95.04
-73.787259,5.157838,47.36
-73.768088,5.170650,95.40
-73.770340,5.144673,122.41
-73.790640,5.162257,99.08
-73.772921,5.158914,96.73
-73.778626,5.171856,29.23
-73.775178,5.143836,83.29
-73.768206,5.136944,80.01
-73.782112,5.159545,63.79
-73.783131,5.168976,34.59
-73.789037,5.158863,98.04
-73.779679,5.155992,53.50
-73.787104,5.150755,29.78
-73.770567,5.138917,102.78
-73.797121,5.159108,100.54
-73.778457,5.163414,41.17
-73.781346,5.149457,86.54
-73.780854,5.160897,99.12
-73.793222,5.153331,68.81
-73.792552,5.155785,162.58
-73.780500,5.159578,61.19
-73.763774,5.152903,72.27
-73.761825,5.145533,97.15
-73.790414,5.161861,51.87
-73.764271,5.154317,115.13
-73.767904,5.141749,57.95
-73.775152,5.160072,24.14
-73.768550,5.141198,66.35
-73.761459,5.137400,97.04
-73.768349,5.165315,76.33
-73.796255,5.155528,70.41
-73.772879,5.153610,126.23
-73.794646,5.169538,53.56
-73.769703,5.164027,60.41
-73.769603,5.137753,77.81
-73.763493,5.170153,53.59
-73.778236,5.162044,139.85
-73.783370,5.143285,70.29
-73.768787,5.162360,67.60
-73.794727,5.158342,69.11
-73.794716,5.169589,89.70
-73.787950,5.145375,81.69
-73.787025,5.167224,76.76
-73.765228,5.146579,71.02
-73.764224,5.147627,114.39
-73.778716,5.149272,61.79
-73.776184,5.146537,69.41
-73.775664,5.142152,53.46
-73.788514,5.152219,69.37
-73.767651,5.161389,75.89
-73.781590,5.149849,73.82
-73.783670,5.144518,81.00
-73.782044,5.165172,123.16
-73.776158,5.164851,21.67
-73.780974,5.162875,91.05
-73.787984,5.136571,50.53
-73.794964,5.164095,55.78
-73.795797,5.168973,123.39
-73.789835,5.162042,84.77
-73.787538,5.147114,74.21
