X,Y,Z
-73.774700,5.153120,115.66
-73.776296,5.136648,98.54
-73.780275,5.165288,89.28
-73.770571,5.171496,99.13
-73.772647,5.140206,88.78
-73.792104,5.154854,103.80
-73.797054,5.165294,100.37
-73.776072,5.146804,84.82
-73.780581,5.170472,112.14
-73.794329,5.144621,109.28
-73.787547,5.172209,102.04
-73.781571,5.168641,95.00
-73.788886,5.163818,102.72
-73.785786,5.142769,85.03
-73.783892,5.160743,116.20
-73.761188,5.148337,87.47
-73.792542,5.145829,103.26
-73.789879,5.161642,102.54
-73.785188,5.148930,86.04
-73.762640,5.145874,97.40
-73.773424,5.151958,94.50
-73.778767,5.155322,81.64
-73.777631,5.144307,83.31
-73.780870,5.138699,79.16
-73.775013,5.137155,116.68
-73.789512,5.156661,100.31
-73.780387,5.150317,98.65
-73.763425,5.158212,88.84
-73.773633,5.159864,104.46
-73.780011,5.168561,107.64
-73.783244,5.154451,89.00
-73.779412,5.139957,108.04
-73.761602,5.136786,113.73
-73.768248,5.166323,98.11
-73.768047,5.141327,101.56
-73.769410,5.149459,126.22
-73.784255,5.160148,93.95
-73.785842,5.160579,73.16
-73.778768,5.140684,112.59
-73.787261,5.169985,117.21
-73.784974,5.153527,112.20
-73.766072,5.168649,79.61
-73.775372,5.151834,102.66
-73.792574,5.149766,98.73
-73.783837,5.149545,106.76
-73.795401,5.145336,77.79
-73.776017,5.160740,101.11
-73.796984,5.141518,90.62
-73.763465,5.153084,102.35
-73.787196,5.138917,140.89
-73.787936,5.153617,79.98
-73.763254,5.162342,77.68
-73.791063,5.149329,93.25
-73.781899,5.149875,96.15
-73.765314,5.142588,78.75
-73.793805,5.147795,88.00
-73.777294,5.148040,70.91
-73.781148,5.145190,105.67
-73.782874,5.170003,112.38
-73.795337,5.145580,120.02
-73.783940,5.160691,88.11
-73.777606,5.161544,79.59
-73.796701,5.157517,119.98
-73.795106,5.140935,84.01
-73.771079,5.142910,78.39
-73.764650,5.137869,101.13
-73.771229,5.157082,91.39
-73.768890,5.162230,93.39
-73.772478,5.157889,87.86
-73.768242,5.152499,95.28
-73.782347,5.139276,112.77
-73.793763,5.142466,95.08
-73.778759,5.150903,76.85
-73.770667,5.155887,76.90
-73.765100,5.167346,99.44
-73.779635,5.137700,97.78
-73.793829,5.151584,78.58
-73.791040,5.149567,83.89
-73.786430,5.149540,109.18
-73.791807,5.140312,88.03
-73.772743,5.150214,97.47
-73.769229,5.139289,121.00
-73.785271,5.166851,96.89
-73.765657,5.170007,127.78
-73.781461,5.153944,68.40
-73.767059,5.146849,96.72
-73.779719,5.155326,73.76
-73.776235,5.147637,118.00
-73.773068,5.166515,84.77
-73.784322,5.142734,116.92
-73.774949,5.159144,107.07
-73.781873,5.146184,86.22
-73.786718,5.138809,92.38
-73.774636,5.155970,108.18
-73.770437,5.141025,107.24
-73.783438,5.168298,97.35
-73.777750,5.136501,128.24
-73.786190,5.167082,100.39
-73.766355,5.167727,112.25
-73.780291,5.167808,81.07
-73.764780,5.148207,105.85
-73.772810,5.141754,97.88
-73.793163,5.148761,92.25
-73.781468,5.166598,101.47
-73.771692,5.148098,70.73
-73.795169,5.159306,119.38
-73.772081,5.149647,95.46
-73.774744,5.152882,67.42
-73.780219,5.136771,115.92
-73.763115,5.139383,84.47
-73.779117,5.155755,75.96
-73.794871,5.164953,83.83
-73.788988,5.164515,111.34
-73.773181,5.136323,79.23
-73.795657,5.144797,104.28
-73.769623,5.162312,101.08
-73.774867,5.149720,91.97
-73.772634,5.158039,97.01
-73.785662,5.165165,80.36
-73.768194,5.146663,103.09
-73.774475,5.156761,120.25
-73.771785,5.156100,89.69
-73.789485,5.139040,82.17
-73.763595,5.165037,118.75
-73.767069,5.140940,91.33
-73.776299,5.161531,98.46
-73.791626,5.164196,93.03
-73.786743,5.141922,100.48
-73.779177,5.164608,87.67
-73.767348,5.136276,101.90
-73.768299,5.164556,107.10
-73.774235,5.141718,110.08
-73.783183,5.155529,85.82
-73.765400,5.137218,103.53
-73.789209,5.137909,92.96
-73.776728,5.153048,84.29
-73.776112,5.153836,89.11
-73.785096,5.170626,97.66
-73.775345,5.156781,111.37
-73.785794,5.149820,107.79
-73.784800,5.157571,96.20
-73.773417,5.156872,83.36
-73.785260,5.160795,117.51
-73.791082,5.156101,96.48
-73.774111,5.141600,103.92
-73.778928,5.144859,111.84
-73.791075,5.159564,96.69
-73.762519,5.163443,84.76
-73.795397,5.166471,103.46
-73.784549,5.158338,90.92
-73.784797,5.154850,98.34
-73.772179,5.150685,87.94
-73.766242,5.151676,99.96
-73.796067,5.162571,82.25
-73.788102,5.162888,104.08
-73.784775,5.154690,96.55
-73.783345,5.141537,109.83
-73.766035,5.153985,118.09
-73.787720,5.165781,121.80
-73.783318,5.146713,107.31
-73.788131,5.150332,84.67
-73.765495,5.137401,84.85
-73.761143,5.152685,119.13
-73.793487,5.140662,72.67
-73.764787,5.159863,99.99
-73.781235,5.169839,130.94
-73.795064,5.148453,115.10
-73.767967,5.158012,50.20
-73.772340,5.151311,92.01
-73.785272,5.166477,109.03
-73.764298,5.152853,110.33
-73.788433,5.157868,94.86
-73.781195,5.136407,107.65
-73.791544,5.164137,103.90
-73.773102,5.153765,105.37
-73.788455,5.138567,109.42
-73.784217,5.140702,121.75
-73.761750,5.141488,77.26
-73.772241,5.143953,85.17
-73.761879,5.165143,82.51
-73.779994,5.162737,101.90
-73.793391,5.143768,92.17
-73.783207,5.164907,98.95
-73.779623,5.171298,75.39
-73.767068,5.159223,100.63
-73.770835,5.150009,114.46
-73.797028,5.158524,100.77
-73.794480,5.147342,130.41
-73.772684,5.139955,79.78
-73.790143,5.141391,95.14
-73.768028,5.155267,97.50
-73.793019,5.144958,110.30
-73.783812,5.148628,89.77
-73.763751,5.142062,98.76
-73.789988,5.158745,108.26
-73.777537,5.168828,116.21
-73.765036,5.156355,96.93
-73.790177,5.162687,91.86
-73.787019,5.144689,113.62
-73.761520,5.147588,90.86
-73.773892,5.143894,102.13
-73.789443,5.157554,91.99
-73.780261,5.158367,101.86
-73.780249,5.146125,80.30
-73.794084,5.162858,127.71
-73.762737,5.162028,86.19
-73.761460,5.144379,98.56
-73.780670,5.151139,109.10
-73.771714,5.148085,63.81
-73.792410,5.161339,83.09
-73.777855,5.166571,76.26
-73.791848,5.153252,98.22
-73.794540,5.158171,92.65
-73.787265,5.170095,95.43
-73.791257,5.144333,103.21
-73.766840,5.170033,101.07
-73.768777,5.158297,100.05
-73.786240,5.151741,97.55
-73.766226,5.152283,115.75
-73.787682,5.157521,95.02
-73.786122,5.162080,87.16
-73.761887,5.140498,111.08
-73.781762,5.141382,97.32
-73.784846,5.141058,120.93
-73.781622,5.141882,86.21
-73.765046,5.157263,112.02
-73.795604,5.169525,108.43
-73.790524,5.157151,97.24
-73.789899,5.154971,94.81
-73.762861,5.164920,121.47
-73.770714,5.141127,66.05
-73.774077,5.158913,90.21
-73.776741,5.156145,99.45
-73.766268,5.138465,107.89
-73.791331,5.139968,100.88
-73.782186,5.145716,122.12
-73.770633,5.148660,90.47
-73.771768,5.157716,88.48
-73.772391,5.163618,126.41
-73.781139,5.141214,96.85
-73.772681,5.146868,103.22
-73.780315,5.143667,95.42
-73.773602,5.162588,99.43
-73.771440,5.147428,92.09
-73.761298,5.166980,98.42
-73.786084,5.148572,107.81
-73.774520,5.142457,108.14
-73.775641,5.169106,107.97
-73.767030,5.139892,108.07
-73.791797,5.155180,101.02
-73.794907,5.151705,99.35
-73.780400,5.138518,114.97
-73.783299,5.167590,102.25
-73.793813,5.137398,105.48
-73.775048,5.156991,98.57
-73.776526,5.165836,102.18
-73.767015,5.147084,111.97
-73.763188,5.156220,103.06
-73.766621,5.156183,98.97
-73.776975,5.161700,92.58
-73.777398,5.167011,113.80
-73.787052,5.146607,86.96
-73.788763,5.164045,92.99
-73.796937,5.166441,129.45
-73.780217,5.144046,128.55
-73.767172,5.145341,114.64
-73.789828,5.162571,124.21
-73.768467,5.153360,121.47
-73.795756,5.158929,83.62
-73.789758,5.147919,118.51
-73.764805,5.137522,89.22
-73.791266,5.149602,81.09
-73.763841,5.162523,98.87
-73.780771,5.142883,90.17
-73.766961,5.160048,99.13
-73.773455,5.164966,81.04
-73.787033,5.165591,97.73
-73.789848,5.152104,112.02
-73.783766,5.146432,81.57
-73.777527,5.163315,92.49
-73.794342,5.163456,99.80
-73.778941,5.138670,149.08
-73.796735,5.147340,108.21
-73.794848,5.165126,99.40
-73.785819,5.152220,103.05
-73.786251,5.156558,99.91
-73.770760,5.160614,110.99
-73.795806,5.157892,108.52
-73.763369,5.167563,104.98
-73.793025,5.171177,99.83
-73.773342,5.149350,108.73
-73.790239,5.153187,111.54
-73.795797,5.168941,88.84
-73.766626,5.146090,119.98
-73.770047,5.140067,78.14
-73.761598,5.148538,69.35
-73.787175,5.158911,122.56
-73.767136,5.161426,84.91
-73.772307,5.138915,90.68
-73.780214,5.157345,103.17
-73.795465,5.154199,103.22
-73.783856,5.163579,108.81
-73.772492,5.147625,116.63
-73.788994,5.138700,125.01
-73.784895,5.155525,73.50
-73.796500,5.148413,102.68
-73.766791,5.161301,114.85
-73.784320,5.171505,61.10
-73.790034,5.137241,74.81
-73.779848,5.141794,79.99
-73.797110,5.152436,133.83
-73.783289,5.158218,79.17
-73.778532,5.143918,45.07
-73.778118,5.144162,94.06
-73.784800,5.151572,96.05
-73.789153,5.154146,94.30
-73.764370,5.166086,73.98
-73.775869,5.167707,115.06
-73.770301,5.146266,96.90
-73.795589,5.142739,111.04
-73.789500,5.150057,85.31
-73.792979,5.154166,88.35
-73.777429,5.139196,90.30
-73.778632,5.157771,97.41
-73.778947,5.150892,112.62
-73.762824,5.151391,103.94
-73.775315,5.161829,84.86
-73.794145,5.165991,96.04
-73.766865,5.144147,91.14
-73.780298,5.163681,111.71
-73.779547,5.163589,81.39
-73.766880,5.146894,114.53
-73.782481,5.157191,70.57
-73.786278,5.145953,100.18
-73.777883,5.165157,110.54
-73.775740,5.151934,102.69
-73.766519,5.153387,96.95
-73.777855,5.146315,85.01
-73.775696,5.162825,88.83
-73.769320,5.147494,96.55
-73.775559,5.145955,98.27
-73.765702,5.138843,84.75
-73.784903,5.146796,99.43
-73.789152,5.170427,103.66
-73.788573,5.145245,91.80
-73.767483,5.160089,91.01
-73.775463,5.150912,112.72
-73.778838,5.170513,102.58
-73.791896,5.169207,105.07
-73.794143,5.160993,105.50
-73.780208,5.156483,87.11
-73.773387,5.140635,109.56
-73.778575,5.156944,83.84
-73.772353,5.170818,74.66
-73.781012,5.149010,74.94
-73.773440,5.169842,77.65
-73.777282,5.153797,113.27
-73.779389,5.148469,73.34
-73.779482,5.139262,77.98
-73.764898,5.162385,115.79
-73.790034,5.156463,105.59
-73.775403,5.171002,98.40
-73.766829,5.162750,116.32
-73.784085,5.144912,111.87
-73.784322,5.137322,97.29
-73.791415,5.149607,97.32
-73.768149,5.141266,75.82
-73.792027,5.146779,129.74
-73.783608,5.169979,93.17
-73.783984,5.153463,81.84
-73.777261,5.159377,107.24
-73.765360,5.137910,106.02
-73.768071,5.145769,92.12
-73.765263,5.170105,78.37
-73.797031,5.160586,112.21
-73.768653,5.136633,89.31
-73.778617,5.162989,96.03
-73.779465,5.171166,105.06
-73.779466,5.140789,123.03
-73.794214,5.164755,92.66
-73.780190,5.153467,81.62
-73.784200,5.156280,116.29
-73.779300,5.149607,91.42
-73.795611,5.165452,85.36
-73.773051,5.171207,79.83
-73.786546,5.138286,105.43
-73.794389,5.142159,99.16
-73.795044,5.152978,88.51
-73.787447,5.152979,102.78
-73.781017,5.155789,112.60
-73.786142,5.167113,90.09
-73.779053,5.166611,97.82
-73.796779,5.143877,106.18
-73.761363,5.137962,105.38
-73.768837,5.145071,102.17
-73.764242,5.171843,89.41
-73.783455,5.136715,111.58
-73.787708,5.136502,113.79
-73.780596,5.161780,87.63
-73.784755,5.147756,108.28
-73.787553,5.158249,97.40
-73.785558,5.159583,108.54
-73.790041,5.145629,74.85
-73.776451,5.147902,107.82
-73.763511,5.166777,94.70
-73.770380,5.150117,138.02
-73.772967,5.154187,81.74
-73.779810,5.147944,94.14
-73.778787,5.139796,97.68
-73.788813,5.138105,96.31
-73.769432,5.154189,100.78
-73.770730,5.159384,124.89
-73.783427,5.137609,109.16
-73.767833,5.166974,98.79
-73.761774,5.150616,55.02
-73.794353,5.142465,90.21
-73.766849,5.168718,101.86
-73.790367,5.156240,88.98
-73.784305,5.145188,101.30
-73.792811,5.148042,93.88
-73.763642,5.158398,85.20
-73.788367,5.163132,91.02
-73.761454,5.155488,118.66
-73.778369,5.162319,122.65
-73.783345,5.146173,116.77
-73.771709,5.161564,91.56
-73.768744,5.140895,97.55
-73.780949,5.136509,110.46
-73.790360,5.143900,109.05
-73.767534,5.161260,98.87
-73.774721,5.167800,104.96
-73.781103,5.145646,106.76
-73.794778,5.166557,90.38
-73.776571,5.153617,80.00
-73.769837,5.155889,89.66
-73.766949,5.171381,106.08
-73.783286,5.169159,102.43
-73.782870,5.165750,125.28
-73.779386,5.170929,83.51
-73.778210,5.159515,101.79
-73.769681,5.151654,109.68
-73.763364,5.161708,81.07
-73.793684,5.150500,81.85
-73.761460,5.153164,68.90
-73.783560,5.160392,118.24
-73.793035,5.162336,79.35
-73.777290,5.144195,121.40
-73.768158,5.165297,110.24
-73.788170,5.150092,104.98
-73.796504,5.154860,91.49
-73.771769,5.137566,115.11
-73.761779,5.156950,109.59
-73.786187,5.169184,97.70
-73.796502,5.141538,108.45
-73.790873,5.165170,82.92
-73.783673,5.156709,94.31
-73.788351,5.151823,119.73
-73.779524,5.161659,66.40
-73.791017,5.156199,113.73
-73.761715,5.150495,114.96
-73.786180,5.144174,105.83
-73.784679,5.169347,107.44
-73.770041,5.145598,98.02
-73.767473,5.172030,105.79
-73.789859,5.163085,90.12
-73.789481,5.153834,78.88
-73.782711,5.147349,102.97
-73.775086,5.168085,143.27
-73.771172,5.171286,105.46
-73.780824,5.140242,107.41
-73.768831,5.159496,115.93
-73.769028,5.156098,91.61
-73.785531,5.147115,106.86
-73.786097,5.142193,100.16
-73.763256,5.165788,96.69
-73.782173,5.139777,98.37
-73.770738,5.155526,92.36
-73.774823,5.145018,142.94
-73.779807,5.151219,94.62
-73.761189,5.162659,86.79
-73.781239,5.148091,127.56
-73.772461,5.169399,104.98
-73.791855,5.171489,94.94
-73.797262,5.151161,95.21
-73.795256,5.153042,77.28
-73.774628,5.146008,90.08
-73.774964,5.166786,90.76
-73.783989,5.152085,65.64
-73.763952,5.144242,92.27
-73.794295,5.171486,112.14
-73.777319,5.165720,93.46
-73.761290,5.142725,111.17
-73.794131,5.137668,112.71
-73.763002,5.152685,98.20
-73.763336,5.147347,84.98
-73.795500,5.151782,87.17
-73.773624,5.146727,91.45
-73.774344,5.140054,89.57
-73.768287,5.167742,95.30
-73.789471,5.164313,99.00
-73.792119,5.170167,116.99
-73.782683,5.166188,96.28
-73.794243,5.148030,107.52
-73.786260,5.156129,105.72
-73.770025,5.138494,128.73
-73.794270,5.150994,106.17
-73.782229,5.159220,118.88
-73.772679,5.171485,104.74
-73.762393,5.162059,120.94
-73.789852,5.137494,88.77
-73.778188,5.170114,85.02
-73.793951,5.151772,83.31
-73.793162,5.168805,58.76
-73.761231,5.142203,106.99
-73.772994,5.158577,106.24
-73.783292,5.162018,107.43
-73.781197,5.153915,86.88
-73.790535,5.142306,126.85
-73.764632,5.162941,83.35
-73.766545,5.136517,99.81
-73.774458,5.159464,85.17
-73.767366,5.157456,97.82
-73.793850,5.162789,107.22
-73.787733,5.163703,100.28
-73.794390,5.146607,84.82
-73.777781,5.159673,102.23
-73.765877,5.153490,94.73
-73.767257,5.168394,83.78
-73.789831,5.141868,105.89
-73.775936,5.158083,97.31
-73.761662,5.165564,90.18
-73.794923,5.167952,105.73
-73.786805,5.152701,76.00
-73.768393,5.136635,84.54
-73.777361,5.158739,112.71
-73.770347,5.145096,95.53
-73.773935,5.151312,101.79
-73.765002,5.146109,109.39
-73.775726,5.141191,97.14
-73.780131,5.148742,100.77
-73.783043,5.136247,100.83
-73.764295,5.147087,89.87
-73.788398,5.165194,99.79
-73.789040,5.165843,83.47
-73.791042,5.159294,85.42
-73.779557,5.164081,84.56
-73.783214,5.171988,104.37
-73.795477,5.143783,107.83
-73.793932,5.158202,88.04
-73.771346,5.160649,108.63
-73.768729,5.157203,112.57
-73.789238,5.163021,87.16
-73.795106,5.165423,129.92
-73.780305,5.151813,99.58
-73.765111,5.151322,106.22
-73.778117,5.146484,86.40
-73.791076,5.153750,94.48
-73.772284,5.171598,99.74
-73.782154,5.168944,93.71
-73.775126,5.158207,104.82
-73.762837,5.158840,123.31
-73.764844,5.168168,120.33
-73.762686,5.151272,79.96
-73.781871,5.141957,84.79
-73.782677,5.167568,94.80
-73.767324,5.159645,148.46
-73.790964,5.143243,74.66
-73.796373,5.147039,114.70
-73.791930,5.157344,74.99
-73.778337,5.155577,104.22
-73.770031,5.141263,89.80
-73.776918,5.164941,99.78
-73.791938,5.155190,111.23
-73.792866,5.144516,92.64
-73.779223,5.150216,92.72
-73.770924,5.141143,134.59
-73.775565,5.164471,119.92
-73.784885,5.147064,100.50
-73.781513,5.143522,93.80
-73.794505,5.140591,54.92
-73.780105,5.168486,88.36
-73.777904,5.167871,83.90
-73.787146,5.148709,105.14
-73.781033,5.162087,135.00
-73.796062,5.158656,117.55
-73.772608,5.158234,79.12
-73.771240,5.144582,109.56
-73.791121,5.145845,117.71
-73.775801,5.142322,116.74
-73.767349,5.146060,68.04
-73.766457,5.151995,90.25
-73.771451,5.153067,88.81
-73.786797,5.159856,93.58
-73.781893,5.143905,80.17
-73.788791,5.169246,120.79
-73.761892,5.163035,108.17
-73.773124,5.172133,122.81
-73.782222,5.139562,94.78
-73.793916,5.152011,105.21
-73.772305,5.160087,106.07
-73.789718,5.145580,100.33
-73.777739,5.150352,105.85
-73.788884,5.170285,116.90
-73.769073,5.158480,75.98
-73.777307,5.169575,112.77
-73.791002,5.154514,104.04
-73.776771,5.160436,98.60
-73.770363,5.157962,88.30
-73.768778,5.165020,106.69
-73.787444,5.154982,82.95
-73.775120,5.153258,80.87
-73.763037,5.161147,69.93
-73.763139,5.143476,101.38
-73.792572,5.165727,103.25
-73.767504,5.150222,106.45
-73.773116,5.171065,88.24
-73.793552,5.153264,102.15
-73.764487,5.160119,109.03
-73.794143,5.147689,119.47
-73.792279,5.142867,85.91
-73.780258,5.164735,119.29
-73.768723,5.144086,100.21
-73.769403,5.150064,85.83
-73.794833,5.142556,96.76
-73.768502,5.164021,87.63
-73.762592,5.146818,104.83
-73.763774,5.137601,111.07
-73.771432,5.139028,93.94
-73.790524,5.146694,90.28
-73.795421,5.145746,105.03
-73.776445,5.159462,117.42
-73.788099,5.137838,113.52
-73.779670,5.139822,94.78
-73.785060,5.161275,125.30
-73.781887,5.161603,104.22
-73.787381,5.156606,97.62
-73.795508,5.142340,74.63
-73.784266,5.154324,96.74
-73.771773,5.140584,85.61
-73.765295,5.156680,63.07
-73.762705,5.155843,118.23
-73.796603,5.157749,123.01
-73.784020,5.138295,93.49
-73.791192,5.159926,103.75
-73.773436,5.141341,73.33
-73.775277,5.148959,94.89
-73.787203,5.141821,111.66
-73.761605,5.141114,124.04
-73.768603,5.162708,90.06
-73.768024,5.140792,97.52
-73.792597,5.151038,100.31
-73.787582,5.154818,71.77
-73.770859,5.141498,97.02
-73.766839,5.167242,119.99
-73.793258,5.141531,82.01
-73.774452,5.171575,78.58
-73.787343,5.167840,123.66
-73.786834,5.143387,135.66
-73.775074,5.152070,103.68
-73.777494,5.163361,84.97
-73.774870,5.168097,95.67
-73.767688,5.146904,105.18
-73.774512,5.166705,97.20
-73.776500,5.151606,76.30
-73.778471,5.165095,106.94
-73.790524,5.148137,93.11
-73.796817,5.170262,89.86
-73.774396,5.146429,96.38
-73.770780,5.161957,107.60
-73.781041,5.159499,115.15
-73.787968,5.152783,110.62
-73.796017,5.146280,102.97
-73.771258,5.146730,58.96
-73.780113,5.171232,81.27
-73.772020,5.169581,89.53
-73.775488,5.154709,75.65
-73.779751,5.151989,120.51
-73.774127,5.147063,79.44
-73.795099,5.140888,88.63
-73.767568,5.154571,93.27
-73.776547,5.163020,76.67
-73.787068,5.164489,78.48
-73.768944,5.139914,78.63
-73.782535,5.157079,96.47
-73.773236,5.142726,97.56
-73.792803,5.139163,110.73
-73.795831,5.160877,79.33
-73.790924,5.169984,82.76
-73.793043,5.150171,95.50
-73.778997,5.147588,124.66
-73.771345,5.168584,101.74
-73.778041,5.154094,93.05
-73.785518,5.168314,90.97
-73.795647,5.149515,95.10
-73.762584,5.169652,86.34
-73.780111,5.161505,110.30
-73.763130,5.138828,107.43
-73.767211,5.148837,117.29
-73.791773,5.140835,93.70
-73.796553,5.136218,127.62
-73.763089,5.171386,96.06
-73.794179,5.137053,86.58
-73.788176,5.165866,101.71
-73.761138,5.145970,106.11
-73.762784,5.168009,66.33
-73.787550,5.150927,113.37
-73.786634,5.148092,103.61
-73.784631,5.161979,105.50
-73.766159,5.142249,96.10
-73.780358,5.152793,92.31
-73.764404,5.139969,97.66
-73.766593,5.136471,144.40
-73.768488,5.161618,116.83
-73.767726,5.165051,98.95
-73.761278,5.138318,119.92
-73.791104,5.166836,137.66
-73.770030,5.146904,108.87
-73.785987,5.144568,79.77
-73.789649,5.170068,97.80
-73.772870,5.142117,113.45
-73.767687,5.164221,91.13
-73.791365,5.171462,81.28
-73.777919,5.153070,122.24
-73.768766,5.141212,54.57
-73.783578,5.148205,108.21
-73.766365,5.152225,86.18
-73.769641,5.166785,95.29
-73.782992,5.172056,95.17
-73.782021,5.152802,67.16
-73.776900,5.144746,103.56
-73.791822,5.141366,95.55
-73.780738,5.152325,100.72
-73.788504,5.154415,96.91
-73.776912,5.158016,81.76
-73.788232,5.156089,99.77
-73.778603,5.152383,104.55
-73.786792,5.141217,79.85
-73.776030,5.138003,104.19
-73.785631,5.159270,112.14
-73.782890,5.153414,69.46
-73.777081,5.169394,96.36
-73.796838,5.148398,92.27
-73.766814,5.156180,114.85
-73.775706,5.163755,104.54
-73.794851,5.152839,120.63
-73.779911,5.170638,100.06
-73.767231,5.168261,113.74
-73.789936,5.140839,60.11
-73.797033,5.168321,88.48
-73.783176,5.142772,95.03
-73.795792,5.149046,88.21
-73.761604,5.161160,90.73
-73.796894,5.145816,93.69
-73.797168,5.149674,98.57
-73.776900,5.171043,118.79
-73.788051,5.144022,102.41
-73.773271,5.160773,101.91
-73.777391,5.163380,72.55
-73.774588,5.140556,92.80
-73.766431,5.155338,110.74
-73.779086,5.140329,94.15
-73.789070,5.151146,94.92
-73.775235,5.153892,85.54
-73.791533,5.148384,98.85
-73.762567,5.145298,97.29
-73.772344,5.144816,78.20
-73.783502,5.157268,79.93
-73.763665,5.164615,89.28
-73.768054,5.136374,90.22
-73.782421,5.151358,115.47
-73.786184,5.167661,105.12
-73.774767,5.156888,111.06
-73.765379,5.138940,87.85
-73.786294,5.161154,106.19
-73.779114,5.138253,99.93
-73.766253,5.139611,95.16
-73.775714,5.169069,81.65
-73.789118,5.141641,101.74
-73.773914,5.156354,80.39
-73.788164,5.144421,112.94
-73.771376,5.146164,86.17
-73.778060,5.164604,102.88
-73.789091,5.158656,104.67
-73.792043,5.160233,90.93
-73.781417,5.166254,92.98
-73.793941,5.149116,118.17
-73.770632,5.147172,131.30
-73.765321,5.170019,96.70
-73.764347,5.162990,90.25
-73.763022,5.149481,101.46
-73.767148,5.146625,79.18
-73.765174,5.152274,101.35
-73.787553,5.160164,110.17
-73.764763,5.138214,116.39
-73.784434,5.161007,94.71
-73.794200,5.157154,124.06
-73.779897,5.146155,110.20
-73.767358,5.151183,113.60
-73.785336,5.140304,75.38
-73.771004,5.153381,90.09
-73.788205,5.162982,101.55
-73.774102,5.138491,100.53
-73.785965,5.144066,72.70
-73.795522,5.164687,75.32
-73.779384,5.152324,108.01
-73.762379,5.167303,102.37
-73.770424,5.166003,97.82
-73.778419,5.159446,74.68
-73.788026,5.161997,101.55
-73.769849,5.171155,105.13
-73.793266,5.157207,98.40
-73.764320,5.149558,101.28
-73.776261,5.140687,104.28
-73.791690,5.151354,109.90
-73.791995,5.170506,101.31
-73.762721,5.167501,83.17
-73.771965,5.140423,115.32
-73.793478,5.161189,86.18
-73.784566,5.155777,84.10
-73.770555,5.138267,83.60
-73.775044,5.145530,76.83
-73.776428,5.166472,98.20
-73.770260,5.139330,88.33
-73.783409,5.146715,119.24
-73.762598,5.154831,110.68
-73.778285,5.169269,93.95
-73.761602,5.158779,101.49
-73.797027,5.166993,116.29
-73.792371,5.166852,107.23
-73.792277,5.149398,71.61
-73.788857,5.158386,94.98
-73.766797,5.153564,97.73
-73.772591,5.146451,95.08
-73.772755,5.146206,93.80
-73.795232,5.170822,74.65
-73.763407,5.157948,88.73
-73.787467,5.148368,93.26
-73.766579,5.169753,109.38
-73.797243,5.140938,91.26
-73.763081,5.158950,99.50
-73.770058,5.166994,84.62
-73.780505,5.148930,99.02
-73.778835,5.138339,123.72
-73.789410,5.150200,120.83
-73.777822,5.146258,64.78
-73.770574,5.157907,105.97
-73.767455,5.166301,123.42
-73.772252,5.160663,103.73
-73.764434,5.143657,125.06
-73.789452,5.166028,99.69
-73.771905,5.156355,99.74
-73.789734,5.155159,95.17
-73.782283,5.167813,97.38
-73.765415,5.171305,94.86
-73.762797,5.152795,90.46
-73.767212,5.162074,119.29
-73.788853,5.164300,107.36
-73.774997,5.154888,95.00
-73.767457,5.151640,109.86
-73.791700,5.147624,107.05
-73.782038,5.167589,145.37
-73.779834,5.163895,80.10
-73.793316,5.141010,122.68
-73.784861,5.142754,89.15
-73.782049,5.151515,103.16
-73.770697,5.156964,74.13
-73.768312,5.151620,105.12
-73.761912,5.143589,85.31
-73.779531,5.156199,88.91
-73.770565,5.156700,100.97
-73.771709,5.154701,116.21
-73.782425,5.140690,78.79
-73.765223,5.143321,85.15
-73.788575,5.138156,87.59
-73.786598,5.166385,93.87
-73.795170,5.148470,95.40
-73.765742,5.147572,77.86
-73.777991,5.163345,122.61
-73.765177,5.136255,106.41
-73.794624,5.167928,87.14
-73.795719,5.151283,99.98
-73.769050,5.167418,81.04
-73.792701,5.143432,94.42
-73.762208,5.153949,88.01
-73.776507,5.140330,99.61
-73.789950,5.165858,113.06
-73.776478,5.142872,97.82
-73.761962,5.154523,93.25
-73.775059,5.169393,84.57
-73.786899,5.163876,92.32
-73.789526,5.171833,100.54
-73.782563,5.152498,100.22
-73.788115,5.142757,101.05
-73.772704,5.158444,121.48
-73.787049,5.158599,118.28
-73.791264,5.163726,118.55
-73.784731,5.165511,118.73
-73.778091,5.141654,107.94
-73.766716,5.165772,94.11
-73.770194,5.166094,109.94
-73.762661,5.148018,118.80
-73.768482,5.146603,85.31
-73.792779,5.157135,69.91
-73.764884,5.145459,88.36
-73.772056,5.151053,100.17
-73.791177,5.147369,110.93
-73.775195,5.145584,91.89
-73.782118,5.138199,98.09
-73.784151,5.171951,95.04
-73.763603,5.139086,99.78
-73.785069,5.149456,101.72
-73.796448,5.148522,92.99
-73.793579,5.160419,91.97
-73.769187,5.153551,124.53
-73.780999,5.166372,109.69
-73.762823,5.155735,105.60
-73.787039,5.150702,115.71
-73.788315,5.155154,106.28
-73.764340,5.161577,111.84
-73.771254,5.167105,80.36
-73.785021,5.146902,85.69
-73.796962,5.150570,86.15
-73.779218,5.154176,86.65
-73.767027,5.166305,69.35
-73.775697,5.157757,103.84
-73.767283,5.142744,115.30
-73.781365,5.145231,106.07
-73.776538,5.158225,91.77
-73.770370,5.140840,108.27
-73.784481,5.144033,93.55
-73.770341,5.136619,102.84
-73.771805,5.138849,125.93
